Company,Reviewer Verification Status,Rating,Approximate Date of Review,Sentiment,NPS,Topic 1,Topic 2,Topic 3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
EDF Energy,Not Verified,1,2023-02-01,Negative,,,,,odd,make,bad,review,trust,pile,remove,trust,pile,truth,make,difference,people,want,truth,bet,review,put,people,read,smart,meter,work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,3,2023-02-01,Positive,,,,,personally,problem,company,except,today,find,credit,yippee,mind,surprised,keep,warm,via,hot,ho,bottle,put,clothe,follow,day,beneath,bedding,warm,tut,morning,cook,two,meal,oven,wash,cutlery,still,warm,water,hot,ho,bottle,think,everything,reduce,credit,back,cook,otherwise,great,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-02-01,Negative,,,,,company,unavailable,customer,service,perspective,seem,incapable,provide,even,basic,response,coherent,conversation,unintelligible,english,whatsapp,discussion,leave,customer,confused,unable,manage,spending,customer,charge,direct,debit,request,reduce,flatly,deny,without,genuine,interest,customer,request,automation,app,without,half,decent,customer,service,skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-02-01,Negative,,,,,bad,provider,world,run,theme,till,contract,finish,jump,afford,pay,single,mother,hold,account,try,spit,customer,service,lady,rude,say,problem,afford,like,pay,smile,try,say,call,manager,say,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-02-01,Negative,,,,,poor,thay,short,problem,thay,hang,upon,customer,service,need,short,people,need,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-02-01,Negative,,,,,spend,hour,min,app,try,explain,agent,support,scheme,payment,pay,bank,account,incorrectly,treat,refund,deduct,credit,balance,ie,wipe,support,scheme,payment,agent,idea,handle,despite,different,example,explanation,repeat,line,see,one,customer,issue,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-02-01,Negative,,,,,jordan,manage,lose,credit,late,bill,dozen,whatsapp,email,joy,switch,green,charge,estimate,bill,million,customer,major,fraud,top,high,bill,company,need,investigate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-02-01,Negative,,,,,absolute,shamble,customer,service,non,existent,try,hour,direct,debit,change,give,go,another,supplier,lie,contradict,send,round,circle,hour,listen,try,resolve,customer,service,bad,customer,service,ever,deal,year,earth,never,use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-02-01,Negative,,,,,never,help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-02-01,Negative,,,,,rubbish,customer,service,keep,mess,direct,debit,payment,date,eventually,cancel,frustrated,customer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-02-01,Negative,,,,,unable,understand,way,show,credit,debit,account,invoice,even,bad,employee,listen,concern,request,communicate,human,contact,via,whatsapp,last,occasion,wait,hour,response,request,bill,ask,meter,reading,remind,smart,meter,bill,month,reply,thank,log,interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-02-01,Negative,,,,,bastard,mental,professional,immoral,send,bill,letter,letter,bill,cancel,compensation,unimaginable,brutal,rude,cynical,etc,etc,etc,behaviour,year,wait,since,bad,bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-02-01,Negative,,,,,sit,darkness,practically,month,turn,light,go,room,quickly,turn,heat,handful,time,payment,mean,owe,nothing,november,december,come,owe,rang,tell,add,would,rectify,bill,one,rang,tell,charge,pay,would,date,still,bill,add,insult,injury,government,payment,go,today,take,supposedly,owe,bing,still,owe,appreciate,cost,go,thing,keep,switch,fridge,freezer,dehumidifier,kid,room,due,damp,disgusting,go,company,move,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-02-01,Negative,,,,,folk,go,people,hurt,day,day,bad,allow,run,company,full,stop,allow,anywhere,near,public,need,proper,legal,investigation,make,official,complaint,serious,error,none,handle,try,contact,every,single,avenue,suggest,nothing,work,must,spend,perhaps,waste,hour,far,try,deal,company,meantime,scamme,false,official,phone,account,hack,shitload,bill,every,darn,week,wrong,total,abuse,anyone,find,way,solve,know,lot,people,getting,harm,affect,health,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,bastard,mental,professional,since,still,last,bill,letter,switch,company,instead,still,receive,shitti,offer,ever,address,give,permit,tion,one,say,criminal,mean,alljust,ad,whole,right,place,send,bill,letter,shameless,conscience,less,creature,hell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,2,2023-01-01,Positive,,,,,customer,check,illumine,show,government,refund,payment,plus,payment,credit,bank,account,month,respectively,deduct,refund,monthly,direct,debit,payment,credit,many,customer,leave,account,debit,credit,currently,wait,response,however,customer,service,response,time,appalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,bastard,professional,mental,last,bill,letter,since,dirty,trick,let,leave,last,ask,menopause,graph,bank,detail,ask,bill,letter,many,time,ask,iti,wish,next,year,love,one,quality,deserve,part,human,tirelessly,improve,world,well,place,constantly,force,life,hell,right,place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,awful,front,hopeless,system,dreadful,attitude,complaint,process,fit,purpose,fix,smart,meter,problem,claim,fine,replace,equipment,steer,clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,nightmare,want,keep,violently,already,speak,another,supplier,send,bill,pay,leave,instead,continue,sent,abusive,offer,even,forbid,ask,leave,alone,trust,pilot,delete,option,report,company,call,live,chat,work,phone,nothing,brutal,cow,min,wait,bill,letter,nightmare,force,live,situation,create,food,clothe,home,car,medicine,etc,etc,etc,world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,try,since,may,new,meter,fit,give,reading,bill,estimate,wit,end,say,send,picture,meter,work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-01-01,Negative,,,,,tell,nothing,lie,receive,single,penny,government,grant,pointless,deal,wholeheartedly,recommend,switch,supplier,well,thief,blame,record,blame,government,blame,royal,mail,excuse,give,lawfully,mine,even,aware,disabled,need,grant,temperature,minus,zero,week,need,job,thoroughly,look,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,query,several,via,email,text,whatsapp,answer,go,rubbish,every,time,wait,day,long,conversation,end,without,satisfactory,conclusion,even,chance,reply,even,complaint,deal,badly,probably,bad,customer,service,ever,experience,one,take,proper,ownership,one,give,damn,know,stuck,foreseeable,future,currently,almost,credit,bill,use,past,month,pay,nearly,month,estimate,yearly,usage,actually,use,datum,foran,one,find,bleed,dry,utterly,disgusting,treatment,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-01-01,Negative,,,,,awful,service,help,disabled,customer,wait,new,provider,smart,metre,waste,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,take,unauthorised,payment,try,take,last,month,lengthy,contact,agent,advise,error,would,happen,contact,call,centre,today,first,time,hold,min,agent,advise,refund,disconnect,email,contact,attempt,call,back,call,hold,min,agent,advise,could,refund,without,meter,reading,eventually,obtain,completely,irrelevant,issue,far,advise,could,refund,without,manager,manager,meeting,use,complaint,handler,large,company,occasionally,excuse,use,please,take,idiot,could,offer,help,put,hold,without,advise,soon,call,listen,soul,sap,music,hour,minute,manager,anna,pick,take,detail,hold,advise,escalate,ceo,office,call
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,take,unauthorised,payment,try,take,last,month,lengthy,contact,agent,advise,error,would,happen,contact,call,centre,today,first,time,hold,min,agent,advise,refund,disconnect,email,contact,attempt,call,back,call,hold,min,agent,advise,could,refund,without,meter,reading,eventually,obtain,completely,irrelevant,issue,far,advise,could,refund,without,manager,manager,meeting,use,complaint,handler,large,company,occasionally,excuse,use,please,take,idiot,could,offer,help,put,hold,without,advise,soon,call,listen,soul,sap,music,hour,minute,manager,anna,pick,take,detail,hold,advise,escalate,ceo,office,call
EDF Energy,Not Verified,1,2023-01-01,Negative,,,,,somewhere,start,bad,company,ever,deal,matter,day,call,callthe,staff,rude,clearly,hate,job,take,customer,wait,message,say,long,wait,kid,prepared,sit,minute,good,saythe,message,tell,polite,hard,work,staff,clearly,lot,irate,customer,make,massive,profit,put,anything,customer,service,crack,rust,nuclear,plant,disgrace,hand,brilliant,refreshing,change,fast,pick,staff,friendly,polite,superb,app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,bad,service,charge,debt,force,join,company,warn,even,poor,pay,full,respond,quickly,keep,disconnect,busy,never,listen,respect,customer,service,request,properly,transfer,credit,meter,pay,go,meter,poor,customer,service,even,top,still,keep,disconnected,ask,try,reconnect,pay,go,smart,meter,completely,still,reconnecte,poor,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-01-01,Negative,,,,,shocking,customer,service,hold,phone,hour,minute,finally,call,drop,go,different,people,business,want,upgrade,phase,meter,use,electric,hold,voice,say,extremely,busy,call,may,take,minute,answer,simple,answer,employ,people,country,make,million,pound,profit,per,quarter,try,give,customer,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,knowwhat,rude,customer,service,advisor,absolutely,shocking,call,advisor,around,monday,december,wait,around,minute,rude,agent,answer,call,like,enemy,put,hold,without,explanation,take,minute,ask,detail,still,rude,stick,go,onto,put,hold,call,end,even,transition,yet,wow,absolutely,shocking,never,experience,life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-01-01,Negative,,,,,pay,money,bank,come,bill,keep,take,debt,money,pay,bill,come,debt,bill,come,debt,bill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,awful,service,awful,communication,rip,fly,deceit,terrible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-01-01,Negative,,,,,impossible,contact,problem,call,online,chat,non,existent,try,phone,minute,answer,lucky,crisis,end,lose,pay,another,provider,actually,contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-01-01,Negative,,,,,absolutely,shocking,customer,service,even,bother,reach,exist,final,bill,nightmare,even,correct,one,bother,check,already,pay,bill,keep,post,several,occasion,try,call,text,chat,theme,phone,bad,call,wait,hour,soundly,hang,happen,time,give,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,move,house,last,march,company,save,hassle,stick,never,ever,experience,bad,company,spend,day,phone,try,answer,need,online,chat,message,thing,total,waste,time,worrying,time,seem,bother,promise,call,back,never,happen,system,appear,answer,eventually,absolutely,shocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,fume,actually,good,balance,account,recent,bill,way,underestimate,usage,app,add,actually,smart,meter,clearly,waste,time,still,estimate,bill,return,balance,bank,account,mean,go,winter,fall,behind,owe,leave,company,soon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Not Verified,1,2023-01-01,Negative,,,,,company,bad,company,ever,deal,big,riff,investigate,government,world,shut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDF Energy,Verified Reviewer,1,2023-01-01,Negative,,,,,seriously,abysmal,customer,service,speak,advisor,even,though,priority,list,due,medical,need,send,around,circle,robot,chat,sapp,hold,hour,give,complete,shamble,definitely,look,change,provider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2013-12-01,Negative,3.0,0.6164397710027901,0.31240433463527373,0.07115589436193617,power,really,need,stop,send,customer,service,survey,realise,horrendous,response,receive,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2013-12-01,Negative,,,,,power,literally,bad,customer,service,imaginable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2013-12-01,Negative,,,,,power,customer,service,yesterday,wait,time,today,shut,min,early,due,high,demand,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2013-12-01,Negative,,,,,power,customer,service,phone,line,current,wait,time,great,one,hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2013-12-01,Negative,,,,,power,disgusting,bunch,add,high,price,customer,service,general,incompetence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2013-12-01,Negative,,,,,shocking,customer,service,power,week,change,electricity,provider,without,doubt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2013-12-01,Negative,,,,,well,power,bring,grown,man,tear,truly,bad,customer,service,ever,credit,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2013-12-01,Negative,,,,,receive,dreadful,customer,service,power,today,ever,right,point,care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2013-12-01,Negative,,,,,never,use,power,overcharge,account,provide,appalling,customer,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,2,2013-12-01,Negative,,,,,power,expensive,poor,customer,service,shame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,4,2013-12-01,Positive,,0.216351214044334,0.1835277016990384,0.6001210842566278,carole,allison,absolute,asset,power,great,customer,service,excellent,rapport,finally,month,resolution,happy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,3,2013-12-01,Positive,,,,,excellent,customer,service,lady,power,tonight,happy,customer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2013-12-01,Negative,,,,,utter,rubbish,hard,contact,poor,customer,service,problem,still,solve,problem,power,rubbish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,2,2013-12-01,Negative,,,,,bite,track,incur,power,customer,service,incompetence,min,time,phone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,5,2013-12-01,Positive,,,,,scoop,top,business,customer,service,award,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2015-12-01,Negative,,0.8870125049820669,0.09179679352767524,0.02119070149025794,awful,company,deal,constantly,thing,wrong,always,give,misinformation,one,minute,next,give,company,direct,debit,detail,time,every,time,insist,wrong,never,life,deal,stressful,stupid,company,ignore,cost,go,somewhere,else,worth,sanity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2015-12-01,Negative,,,,,business,credit,control,department,refuse,take,payment,decide,take,payment,say,take,nothing,less,question,wait,year,correct,bill,say,put,money,aside,nice,give,month,pay,stand,balance,explain,pay,two,bill,previous,tell,correct,care,one,bit,situation,even,know,fault,large,amount,pay,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Verified Reviewer,1,2015-12-01,Negative,,,,,wish,could,give,minus,figure,daughter,go,sunday,could,customer,service,wait,monday,tell,account,ask,post,code,engineer,finally,come,state,could,medium,flow,meter,leave,daughter,wait,everyday,cold,house,either,phone,wait,engineer,come,next,hour,thursday,yet,another,phone,call,find,record,job,surely,woman,ten,year,old,daughter,without,heating,hot,water,day,november,priority,glad,finally,change,supplier,power,could,generate,final,electric,bill,month,sadly,improve,ashamed,bad,service,customer,,,,,,,,,,,,,,
Npower,Verified Reviewer,1,2015-12-01,Negative,,,,,avoid,cost,may,look,cheap,amount,time,effort,lose,sort,problem,worth,bad,company,ever,misfortune,deal,appalling,level,customer,service,want,one,online,account,pay,fail,miserably,refer,matter,ombudsman,needless,say,win,last,correspondence,receive,bullying,court,letter,state,despite,attempt,contact,back,despite,numerous,call,email,show,level,incompetence,operate,even,receive,letter,confirm,complaint,deal,could,tell,charge,staff,useless,management,worst,score,star,put,something,otherwise,would,nil,close,,,,,,,,,,,,,,,,,
Npower,Verified Reviewer,1,2015-12-01,Negative,,,,,use,several,call,answer,wait,hour,trying,line,chat,iwas,tell,would,take,day,generate,final,bill,move,another,company,credit,due,would,sort,would,take,another,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npower,Not Verified,1,2015-12-01,Negative,,,,,om,strongly,advise,everyone,stay,away,power,believe,bad,unprofessional,one,know,lose,card,week,solve,problem,leave,hang,switch,would,never,ever,go,back,power,horrendous,every,single,way,possible,nightmare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
